school,school_id,name,department,rating,difficulty,takeagain,most_common_tag,tags
Michigan State University,601,Janet Hauck  ,Kinesiology,,,100%,,
Michigan State University,601,Jonathan Hardy  ,Biology,,,100%,,
Michigan State University,601,Wally Wojciechowski  ,Criminal Justice,,,100%,,
Michigan State University,601,A.J. Robinson  ,Science,,,100%,,
Michigan State University,601,Carol Parker  ,Health Science,,,100%,,
Michigan State University,601,Melissa Yzaguirre  ,Social Science,,,,,
Michigan State University,601,Michael Everett  ,Film,,,100%,,
Michigan State University,601,Jyotsna Singh  ,English,,,,,
Michigan State University,601,Tobias Schoenherr  ,Business,,,,,
Michigan State University,601,Faith Call  ,Engineering,,,,,
Michigan State University,601,Julie Krupa  ,Criminal Justice,,,,,
Michigan State University,601,Richard Epps  ,Journalism,,,,,
Michigan State University,601,Elad Harel  ,Chemistry,,,,,
Michigan State University,601,JeanaDean Allen  ,"Arts, Humanities & Comm",,,,,
Michigan State University,601,David Gilstrap  ,Social Science,,,,,
Michigan State University,601,Margaux Griffith  ,Writing,,,,,
Michigan State University,601,Melissa McKendree  ,Agriculture,,,,,
Michigan State University,601,Akil Cornelius  ,History,,,,,
Michigan State University,601,Jessica Neal  ,Biology,,,,,
Michigan State University,601,Robert Glandon  ,Health Science,,,,,
Michigan State University,601,Katelin Leahy  ,Psychology,,,,,
Michigan State University,601,Dmitriy Muravyev  ,Finance,,,,,
Michigan State University,601,Lisa Cook  ,Economics,,,,,
Michigan State University,601,Benjamin Appiagyie  ,Chemistry,,,,,
Michigan State University,601,Don DeVeaux  ,Marketing,,,100%,,
Michigan State University,601,Katherine Krueger  ,Biology,,,34%,,
Michigan State University,601,K. Kijewska  ,Chemistry,,,,,
Michigan State University,601,Jon Gregg  ,Education,,,,,
Michigan State University,601,Hikmatu Awudu  ,Sociology,,,100%,,
Michigan State University,601,Claire Vielle  ,Biology,,,,,
Michigan State University,601,Kenneth Prouty  ,Music,,,,,
Michigan State University,601,Robert Laduca  ,Chemistry,4.1,3.9,67%,,
Michigan State University,601,William Chopik  ,Psychology,4.3,2.3,86%,,
Michigan State University,601,Mark Becker  ,Psychology,,,100%,,
Michigan State University,601,Valerie Hedges  ,Biology,2.9,,42%,,
Michigan State University,601,Marisa Brandt  ,Communication,,,67%,,
Michigan State University,601,Zachary Bennett  ,Political Science,1.5,,,,
Michigan State University,601,Jean Tsao  ,Science,4.7,1.7,100%,,
Michigan State University,601,Emily Chau  ,Business,,1.7,,,
Michigan State University,601,Emily Koochel  ,Social Science,,2.5,100%,,
Michigan State University,601,Jane Zimmerman  ,Mathematics,,3.5,100%,,
University of Illinois at Chicago,1111,Charles King  ,Marketing,,,,,
University of Illinois at Chicago,1111,Stanley Waite  ,Business,,2.6,50%,,
University of Illinois at Chicago,1111,Brian Leventhal  ,Accounting,,2.6,,,
University of Illinois at Chicago,1111,David Stovall  ,Education,4.7,2.6,,,
University of Illinois at Chicago,1111,Audrey Hammerich  ,Chemistry,2.3,4.3,33%,,
University of Illinois at Chicago,1111,Schmuel Friedland  ,Mathematics,1.9,4.3,,,
University of Illinois at Chicago,1111,Marsha Cassidy  ,English,4.8,1.9,88%,,
University of Illinois at Chicago,1111,Robert Munman  ,Fine Arts,4.2,3.3,25%,,
University of Illinois at Chicago,1111,Stephen Engelmann  ,Political Science,3.5,3.6,86%,,
University of Illinois at Chicago,1111,Gregory O'Reilly  ,Criminal Justice,4.4,3.6,,,
University of Illinois at Chicago,1111,Anthony Graham-White  ,Theater,3.4,3.6,,,
University of Illinois at Chicago,1111,"John ""Jack"" Jones  ",Communication,3.9,2.2,100%,,
University of Illinois at Chicago,1111,Jon Jarrett  ,Philosophy,3.8,3.7,75%,,
University of Illinois at Chicago,1111,Walter Edelburg  ,Philosophy,3.3,3.7,,,
University of Illinois at Chicago,1111,Charles Knessl  ,Mathematics,,3.7,,,
University of Illinois at Chicago,1111,Laura Hostetler  ,History,3.9,3.7,,,
University of Illinois at Chicago,1111,Anthony Pagano  ,Business,,1.9,67%,,
University of Illinois at Chicago,1111,Jie Wang  ,Business,4.6,2.5,100%,,
University of Illinois at Chicago,1111,Martha Pollak  ,Art History,3.1,2.5,,,
University of Illinois at Chicago,1111,Jim Larson  ,Psychology,2.7,2.5,,,
University of Illinois at Chicago,1111,Peter Hales  ,Art History,3.5,2.5,,,
University of Illinois at Chicago,1111,Brian Bergen-Aurand  ,English,3.2,2.5,,,
University of Illinois at Chicago,1111,Rebecca Lind  ,Communication,2.5,3.9,20%,,
University of Illinois at Chicago,1111,Donald Wink  ,Chemistry,3.5,,58%,,
University of Illinois at Chicago,1111,Alan Molumby  ,Biological Sciences,3.4,3.5,37%,,
University of Illinois at Chicago,1111,Milan Velebit  ,Business,2.2,3.8,13%,,
University of Illinois at Chicago,1111,Mary Brown  ,Finance,3.1,3.8,,,
University of Illinois at Chicago,1111,Roy Lowman  ,Mathematics,2.9,3.1,50%,,
University of Illinois at Chicago,1111,Thomas Lee  ,Business,1.6,3.1,,,
University of Illinois at Chicago,1111,Anjum Ansari  ,Physics,3.5,3.1,34%,,
University of Illinois at Chicago,1111,Cynthia Jameson  ,Chemistry,1.5,3.1,,,
University of Illinois at Chicago,1111,Dale Reed  ,Computer Science,3.5,3.7,46%,,
University of Illinois at Chicago,1111,Pat Troy  ,Engineering,4.5,1.9,88%,,
University of Illinois at Chicago,1111,Bing Liu  ,Computer Science,2.7,3.7,25%,,
University of Illinois at Chicago,1111,Tom Haffner  ,English,4.9,3.7,,,
University of Illinois at Chicago,1111,Robin Grey  ,English,2.1,4.3,17%,,
University of Illinois at Chicago,1111,Kirk Robinson  ,English,3.7,4.3,,,
University of Illinois at Chicago,1111,Georgette Sinkler  ,Philosophy,2.7,3.1,50%,,
University of Illinois at Chicago,1111,Paul Young  ,Chemistry,3.1,3.1,,,
University of Illinois at Chicago,1111,George Huppert  ,History,,3.1,,,
University of Illinois at Chicago,1111,Evelyn Lehrer  ,Economics,3.8,2.5,42%,,
University of Illinois at Chicago,1111,Guity Nashat  ,History,2.8,2.5,,,
University of Illinois at Chicago,1111,Samuel Fleischacker  ,Philosophy,3.9,2.5,,,
University of Illinois at Chicago,1111,Cameron Wesson  ,Anthropology,4.8,2.5,,,
University of Illinois at Chicago,1111,John Monaghan  ,Anthropology,3.8,2.3,55%,,
University of Illinois at Chicago,1111,James Sack  ,History,3.8,2.1,58%,,
University of Illinois at Chicago,1111,Ali Akarca  ,Economics,,2.1,,,
University of Illinois at Chicago,1111,Vainis Aleksa  ,English,4.4,2.7,100%,,
University of Illinois at Chicago,1111,Nancy Dassoff  ,Psychology,3.9,2.7,,,
University of Illinois at Chicago,1111,Dave Wirtshafter  ,Psychology,4.2,,34%,,
University of Illinois at Chicago,1111,Bill Watkins  ,Education,2.5,,,,
University of Illinois at Chicago,1111,Lisa Freeman  ,English,,3.7,50%,,
University of Illinois at Chicago,1111,David Hilbert  ,Philosophy,,2.8,50%,,
University of Illinois at Chicago,1111,Isabel Cruz  ,Computer Science,,3.4,20%,,
University of Illinois at Chicago,1111,Vladimir Gevorgyan  ,Chemistry,4.2,3.4,,,
University of Illinois at Chicago,1111,Donald Morrison  ,Biological Sciences,,3.4,62%,,
University of Illinois at Chicago,1111,Aixa Alfonso  ,Biological Sciences,,3.7,30%,,
University of Illinois at Chicago,1111,M.A.Q Khan  ,Biological Sciences,2.6,3.7,,,
University of Illinois at Chicago,1111,Hormoz Bassirirad  ,Biological Sciences,,3.2,84%,,
University of Illinois at Chicago,1111,Farid Amirouche  ,Mechanical Engineering,2.6,3.2,,,
University of Illinois at Chicago,1111,Hui-Ching Chang  ,Communication,3.2,3.1,100%,,
University of Illinois at Chicago,1111,Georgios Karras  ,Business,,3.1,67%,,
University of Illinois at Chicago,1111,Bill Kohler  ,Business,4.2,3.3,82%,,
University of Illinois at Chicago,1111,Jose Lopez  ,History,4.2,2.2,80%,,
University of Illinois at Chicago,1111,Mary Rice  ,Mathematics,3.1,2.2,,,
University of Illinois at Chicago,1111,Jeremy Teitelbaum  ,Mathematics,4.8,2.2,,,
University of Illinois at Chicago,1111,Phillip Burton  ,Graphic Arts,3.8,2.2,,,
University of Illinois at Chicago,1111,George Roe  ,Accounting,4.4,2.8,100%,,
University of Illinois at Chicago,1111,Joel Palka  ,Anthropology,4.4,2.8,,,
University of Illinois at Chicago,1111,Rodrigo Carraminaña  ,Mathematics,2.1,2.8,,,
University of Illinois at Chicago,1111,Peter Hylton  ,Philosophy,3.1,2.8,,,
University of Illinois at Chicago,1111,Mary Lou Bariether  ,Kinesiology,4.8,3.4,100%,,
University of Illinois at Chicago,1111,Michael Perman  ,History,2.9,3.4,,,
University of Illinois at Chicago,1111,Rosa Brink  ,Spanish,4.2,,100%,,
University of Illinois at Chicago,1111,Nicholas Huggett  ,Philosophy,3.3,,,,
University of Illinois at Chicago,1111,Walter Benn Michaels  ,English,3.4,2.7,100%,,
University of Illinois at Chicago,1111,Christian Messenger  ,English,4.2,,25%,,
University of Illinois at Chicago,1111,Nancy Cirillo  ,English,3.9,3.6,75%,,
University of Illinois at Chicago,1111,Mark Chiang  ,English,3.5,2.7,60%,,
University of Illinois at Chicago,1111,Michael Popowits  ,Accounting,4.7,2.5,95%,,
University of Illinois at Chicago,1111,Stephen Kelso  ,Biological Sciences,3.5,2.5,,,
University of Illinois at Chicago,1111,Richard Levy  ,History,3.3,3.1,40%,,
University of Illinois at Chicago,1111,Thomas Park  ,Biological Sciences,4.3,2.7,100%,,
University of Illinois at Chicago,1111,Dirk Morr  ,Physics,4.3,2.7,,,
University of Illinois at Chicago,1111,Kathy Rizzo  ,Anthropology,3.7,2.7,,,
University of Illinois at Chicago,1111,Sloan Williams  ,Anthropology,4.4,2.7,,,
University of Illinois at Chicago,1111,James Lin  ,Engineering,1.6,2.7,,,
University of Illinois at Chicago,1111,Mitchell Theys  ,Computer Science,3.8,3.4,78%,,
University of Illinois at Chicago,1111,Anne Winters  ,English,3.1,3.4,,,
University of Illinois at Chicago,1111,David Jordan  ,History,3.7,3.4,,,
University of Illinois at Chicago,1111,Kevin Lyles  ,Political Science,4.1,3.7,91%,,
University of Illinois at Chicago,1111,Dennis Nyberg  ,Biological Sciences,1.7,3.7,,,
University of Illinois at Chicago,1111,Peter Beckway  ,English,3.8,3.4,50%,,
University of Illinois at Chicago,1111,James Danowski  ,Communication,2.7,3.4,,,
University of Illinois at Chicago,1111,Bette Bottoms  ,Psychology,4.3,2.9,100%,,
University of Illinois at Chicago,1111,Antonio Mastrobuono  ,Italian,4.3,2.9,,,
University of Illinois at Chicago,1111,John Casey  ,English,4.3,2.5,95%,,
University of Illinois at Chicago,1111,Perry Duis  ,History,3.6,2.9,100%,,
University of Illinois at Chicago,1111,Matthew Lippman  ,Criminal Justice,4.8,1.8,100%,,
University of Illinois at Chicago,1111,Ronald Pavone  ,Psychology,3.7,2.9,86%,,
University of Illinois at Chicago,1111,John Ramsey  ,Classics,4.5,2.9,,,
University of Illinois at Chicago,1111,William Ford  ,English,4.5,2.3,92%,,
University of Illinois at Chicago,1111,Helen Marie Roe  ,Accounting,3.3,2.3,,,
University of Illinois at Chicago,1111,Charles Rhodes  ,Physics,1.6,2.3,,,
University of Illinois at Chicago,1111,Joseph Tabbi  ,English,2.7,3.8,100%,,
University of Illinois at Chicago,1111,Richard Kassner  ,Chemistry,4.1,3.8,,,
University of Illinois at Chicago,1111,Donald Lemke  ,Engineering,1.6,3.8,,,
University of Illinois at Chicago,1111,Yehia Salama  ,Accounting,,3.6,34%,,
University of Illinois at Chicago,1111,Peter Thompson  ,Management,3.2,3.3,53%,,
University of Illinois at Chicago,1111,Michael Miller  ,Management,2.8,3.3,43%,,
University of Illinois at Chicago,1111,Michael Muller  ,Biological Sciences,4.4,2.6,95%,,
University of Illinois at Chicago,1111,Brian Bauer  ,Anthropology,3.5,2.6,67%,,
University of Illinois at Chicago,1111,Bonnie Saunders  ,Mathematics,2.1,2.6,,,
University of Illinois at Chicago,1111,Elspeth Carruthers  ,History,3.5,2.6,,,
University of Illinois at Chicago,1111,David Baughman  ,Mathematics,,2.6,,,
University of Illinois at Chicago,1111,Steve Jones  ,Communication,3.9,2.5,100%,,
University of Illinois at Chicago,1111,Kevin Barnhurst  ,Communication,2.6,2.5,,,
University of Illinois at Chicago,1111,Alan Kershaw  ,Latin,3.8,2.4,50%,,
University of Illinois at Chicago,1111,Frank Tachau  ,Political Science,,2.4,,,
University of Illinois at Chicago,1111,James Heitsch  ,Mathematics,4.4,2.4,,,
University of Illinois at Chicago,1111,Richard Peck  ,Economics,3.1,2.5,67%,,
University of Illinois at Chicago,1111,Michiko Kato  ,Japanese,4.8,2.6,100%,,
University of Illinois at Chicago,1111,Xioaquing Hu  ,Finance,3.6,2.5,100%,,
University of Illinois at Chicago,1111,Barry Greenwald  ,Psychology,4.6,2.5,,,
University of Illinois at Chicago,1111,Andrew Young  ,English,3.1,3.5,50%,,
University of Illinois at Chicago,1111,Robert Becker  ,Engineering,4.8,3.5,,,
University of Illinois at Chicago,1111,Robert Hovey  ,Criminal Justice,3.7,3.5,,,
University of Illinois at Chicago,1111,Kyoko Inoue  ,English,2.9,3.5,,,
University of Illinois at Chicago,1111,Gloria Nardini  ,Business,4.1,3.5,,,
University of Illinois at Chicago,1111,Kathryn Nagy  ,Earth Science,4.9,2.9,100%,,
University of Illinois at Chicago,1111,Michael Anderson  ,Music,3.7,2.9,,,
University of Illinois at Chicago,1111,Bhama Srinivasan  ,Mathematics,3.3,2.9,,,
University of Illinois at Chicago,1111,Glynis Kinnan  ,English,3.6,2.9,,,
University of Illinois at Chicago,1111,Michael Alexander  ,History,4.3,2.9,,,
University of Illinois at Chicago,1111,David Koehler  ,Marketing,4.3,2.9,,,
University of Illinois at Chicago,1111,Calvin Kafka  ,Mathematics,4.8,2.9,,,
University of Illinois at Chicago,1111,Barry Rundquist  ,Political Science,3.3,2.9,,,
University of Illinois at Chicago,1111,David Diego Rodriguez  ,Spanish,4.5,1.6,80%,,
University of Illinois at Chicago,1111,Edison Trickett  ,Psychology,,1.6,,,
University of Illinois at Chicago,1111,Carmen Lilley  ,Mechanical Engineering,2.7,3.7,22%,,
University of Illinois at Chicago,1111,Sivalingam Sivananthan  ,Physics,3.4,3.7,,,
University of Illinois at Chicago,1111,Lynette Jackson  ,Women's Studies,2.6,2.9,40%,,
University of Illinois at Chicago,1111,Steven Mack  ,French,4.9,2.9,,,
University of Illinois at Chicago,1111,Mathias Nilges  ,English,4.7,2.9,,,
University of Illinois at Chicago,1111,Jin Man Lee  ,Economics,,2.9,,,
University of Illinois at Chicago,1111,Lia Liu  ,Mathematics,3.6,2.6,48%,,
University of Illinois at Chicago,1111,Emad El-Neweihi  ,Mathematics,3.9,2.6,,,
University of Illinois at Chicago,1111,Sharon Oiga  ,Graphic Arts,3.5,3.2,100%,,
University of Illinois at Chicago,1111,Ina Zweiniger-Bargielowska  ,History,2.5,3.2,,,
University of Illinois at Chicago,1111,Abel Galvan  ,Accounting,3.4,3.7,36%,,
University of Illinois at Chicago,1111,Lavonne Harris  ,English,2.3,3.7,,,
University of Illinois at Chicago,1111,Richard Burns  ,Chemistry,2.5,3.7,,,
University of Illinois at Chicago,1111,Robert Liden  ,Business,3.6,3.7,,,
University of Illinois at Chicago,1111,Richard Magin  ,Engineering,,3.7,,,
University of Illinois at Chicago,1111,Jennifer Brier  ,Women's Studies,3.6,2.8,100%,,
University of Illinois at Chicago,1111,Margaret Boyer  ,English,4.7,2.8,,,
University of Illinois at Chicago,1111,Eugene Fregetto  ,Marketing,1.6,2.8,,,
University of Illinois at Chicago,1111,Roy Plotnick  ,Geology,,2.7,100%,,
University of Illinois at Chicago,1111,Stanley Sclove  ,Business,3.6,2.4,34%,,
University of Illinois at Chicago,1111,Houston Stokes  ,Economics,2.5,3.5,100%,,
University of Illinois at Chicago,1111,Todd Destigter  ,English,4.7,2.9,100%,,
University of Illinois at Chicago,1111,David Schaafsma  ,English,3.5,1.8,50%,,
University of Illinois at Chicago,1111,Ned Lukacher  ,English,2.8,1.8,,,
University of Illinois at Chicago,1111,Daniel Sutherland  ,Philosophy,4.2,3.5,100%,,
University of Illinois at Chicago,1111,Robert Romeo  ,English,3.8,3.6,100%,,
University of Illinois at Chicago,1111,Gary Noll  ,Psychology,3.3,3.6,,,
University of Illinois at Chicago,1111,Boon Teo  ,Chemistry,2.2,3.6,,,
University of Illinois at Chicago,1111,Khaled Abu-El- Rub  ,Physics,3.8,3.6,,,
University of Illinois at Chicago,1111,James Searing  ,History,3.8,3.6,,,
